video_id,author_follower_count,author_following_count,author_total_heart_count,author_total_video_count,follower_following_ratio,avg_hearts_per_video,engagement_rate,videos_per_follower,Video_Length,Hashtags,Collaborations,Series,Post_Day,Post_Hour,Post_Month,Post_Season,Post_Quarter,Post_Week_of_Year,Post_Part_of_Day,Is_Weekend,Next_Day_Holiday,Is_Long_Weekend,Engagement_Rate,Description_Sentiment,video_comment_count,video_heart_count,video_play_count,video_share_count,industry,Sentiment Score,Speech vs. Action Focus,Setting,Interaction Type,Tone,Dialogue/Monologue,Audience Engagement,zero_crossing_rate_mean,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,spectral_contrast_7,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12
'6951721821217639686,1700000,20,13300000,177,80952.38095238095,74719.10112359551,7.823524809691288,0.0001041175858131,15.18,1,False,False,Friday,11,April,Spring,2,15,Morning,False,False,False,782.3529412,0.0,2226,387600,19500000,1621,fashion,positive,unknown,indoor,indirect,humorous,dialogue,not engaging,0.053442176,-104.6329422,120.2516098,-29.49033165,57.25089645,-16.73981094,40.42114639,0.336247236,18.40929031,3.009937763,16.36048508,3.319856882,4.018491745,8.822741508,15.44110772,11.42875793,15.20400183,17.83361653,18.67860423,19.36154736,57.50824898,0.619583547,0.69736439,0.57680136,0.528366566,0.479401678,0.473497927,0.501612663,0.46211952,0.541839004,0.553352177,0.568724394,0.663875759
'6951750857050410245,1400000,6,7200000,285,200000.0,25174.82517482517,5.142853469390379,0.0002035712831633,15.18,4,False,False,Friday,13,April,Spring,2,15,Afternoon,False,False,False,514.2857143,0.2,83,3358,52000,175,automotive,positive,unknown,unknown,indirect,casual,monologue,engaging,0.039657569,-187.2958221,125.247612,-0.493757248,42.77732086,0.646378338,41.59793854,3.250227213,23.10608864,-0.779425383,5.789470196,-2.789391279,12.73983097,12.3109684,17.2973054,8.913389313,13.87813871,15.97434145,18.73685338,21.46076745,55.28722912,0.656280994,0.760249317,0.820705295,0.862288177,0.877440751,0.87887609,0.82305634,0.774684966,0.701503575,0.630146444,0.584707916,0.551453233
'6952173150218063110,4400000,18,100200000,967,231578.94736842104,103512.39669421488,22.772722097108613,0.0002197726773243,15.32,7,False,False,Saturday,17,April,Spring,2,15,Evening,True,False,False,2277.272727,0.0,473,69300,394900,972,entertainment,negative,action,unknown,indirect,casual,monologue,engaging,0.030421639,-251.9298859,197.669281,-12.57293606,31.34587669,4.036753178,8.549578667,-9.148773193,-1.427178741,-3.384529352,-1.086999178,-1.116122842,-6.919537544,7.958347321,20.99493186,10.6675787,15.53974386,17.46592391,19.00497912,22.31786487,51.06617802,0.39435786,0.349523127,0.52781415,0.392560452,0.388167769,0.418812424,0.366823256,0.399566382,0.329373151,0.374434829,0.321839303,0.419166118
'6952543786740272390,4400000,18,100200000,967,231578.94736842104,103512.39669421488,22.772722097108613,0.0002197726773243,12.89,6,False,False,Sunday,17,April,Spring,2,15,Evening,True,False,False,2277.272727,0.2,287,101800,621000,213,entertainment,positive,speech,indoor,direct,serious,dialogue,engaging,0.062480469,-277.6300964,148.8309174,-20.22201729,33.67078018,-7.938414574,14.99650574,-3.155174971,-2.402635336,-7.165949821,-1.150279641,-8.943472862,1.62020731,-2.634492636,19.51883616,13.16924567,15.78934472,15.7747724,17.55377065,20.05622512,54.22663081,0.375535607,0.420153916,0.443942249,0.42624101,0.419051915,0.450825036,0.421504289,0.367982119,0.364179373,0.385934114,0.400604188,0.380560458
'6952853305903140101,2000000,155,14300000,86,12820.51282051282,164367.816091954,7.149996425001787,4.299997850001075e-05,6.17,1,False,False,Monday,13,April,Spring,2,16,Afternoon,False,False,False,715.0,0.0,59800,850700,3300000,94400,food_beverages,positive,speech,unknown,direct,humorous,dialogue,not engaging,0.017570685,-481.4620972,38.37803268,-6.358328342,1.534689069,-6.717610359,0.641139865,-2.801550627,1.19564414,-3.605570078,0.818610549,-2.18077302,1.295963883,-0.236955255,14.85315248,13.40455652,13.7973106,13.94880115,14.60510967,14.97868798,24.69837647,0.141646296,0.128195256,0.135416746,0.184736669,0.162212029,0.148087457,0.127041325,0.137754664,0.161099032,0.16133289,0.178829774,0.141098529
'6952892258354072834,665200,0,4100000,168,665200.0,24260.3550295858,6.163550565919174,0.000252555242701,9.84,1,False,False,Monday,15,April,Spring,2,16,Afternoon,False,False,False,616.3559832,0.0,11,345,8866,12,automotive,positive,speech,unknown,direct,serious,dialogue,not engaging,0.044723311,-175.3117828,164.4600372,0.875806928,43.26055145,3.77057457,12.97486496,4.565235138,13.32521057,-5.732410908,10.16707706,2.105752707,4.986493111,2.282781839,14.1547925,9.887784306,13.32134009,16.72505017,20.89938077,21.64399217,51.19622662,0.479886293,0.446095079,0.513440251,0.494366527,0.540458024,0.573493898,0.475260198,0.502566278,0.495808721,0.595877469,0.466661572,0.405058771
'6952892408220634374,4400000,18,100200000,967,231578.94736842104,103512.39669421488,22.772722097108613,0.0002197726773243,10.38,7,False,False,Monday,15,April,Spring,2,16,Afternoon,False,False,False,2277.272727,0.0,212,48600,310000,172,entertainment,positive,unknown,unknown,indirect,casual,dialogue,engaging,0.052951942,-231.3609009,175.7137604,-24.05548859,20.90218163,2.983588934,8.955087662,-13.73948574,-9.351053238,2.182057142,-7.59498024,-11.03788662,1.575730085,-15.17669773,19.22496436,13.52339233,17.48806488,18.32597591,19.24581255,26.08260389,52.05992441,0.304201931,0.344710052,0.374955118,0.36933735,0.321557045,0.34872523,0.334945291,0.342064649,0.294751436,0.332568526,0.410135388,0.354711652
'6952945695498226950,4400000,18,100200000,967,231578.94736842104,103512.39669421488,22.772722097108613,0.0002197726773243,25.87,8,True,False,Monday,19,April,Spring,2,16,Evening,False,False,False,2277.272727,0.375,1053,153600,845500,834,entertainment,positive,action,unknown,direct,casual,dialogue,engaging,0.04509109,-318.3736572,158.4028778,-3.46151495,23.24434662,-14.68425465,4.122551441,0.892305076,4.911963463,-6.614544868,-8.753079414,-2.106066227,-7.596186161,4.476698875,19.97605665,14.13833393,16.00159435,17.11503029,20.59083297,22.71106901,53.71890792,0.474899232,0.440045595,0.323877841,0.297244281,0.363997698,0.428120971,0.408232808,0.433512181,0.395004541,0.383046508,0.32132709,0.320447057
'6953280252781088005,1700000,20,13300000,177,80952.38095238095,74719.10112359551,7.823524809691288,0.0001041175858131,15.18,1,False,False,Tuesday,16,April,Spring,2,16,Afternoon,False,False,False,782.3529412,0.0,64,3755,57500,156,fashion,positive,speech,unknown,indirect,humorous,dialogue,engaging,0.05349029,-108.2553253,120.2740555,-29.4878273,57.35357666,-16.57338715,40.42066956,0.265546143,18.12284851,3.07318902,16.2640934,3.454709768,3.980876684,8.831463814,15.50010162,11.32685877,14.92479322,17.90451864,18.72877691,19.48980452,57.51206748,0.621908486,0.697192848,0.579420149,0.529745817,0.480867893,0.474894166,0.50421375,0.464424014,0.540996671,0.553950071,0.568949878,0.664619386
'6953329654585429253,4400000,18,100200000,967,231578.94736842104,103512.39669421488,22.772722097108613,0.0002197726773243,8.47,6,True,False,Tuesday,19,April,Spring,2,16,Evening,False,False,False,2277.272727,0.212121212,126,13100,159200,40,entertainment,positive,unknown,outdoor,indirect,serious,monologue,engaging,0.065216446,-103.7036133,101.0579376,-33.66387939,61.14743805,-10.70345783,44.35925674,-10.33847618,32.8422699,-6.100448132,16.70328331,-7.567343235,8.297762871,5.914782524,13.37308085,13.18159526,17.66985439,20.78710145,17.34067017,16.60984193,57.86492425,0.564590633,0.43979013,0.471619964,0.549682975,0.490305543,0.464700937,0.421928465,0.520473659,0.500800431,0.498510212,0.64647603,0.506302297
'6953635012969385222,1700000,20,13300000,177,80952.38095238095,74719.10112359551,7.823524809691288,0.0001041175858131,15.18,2,False,False,Wednesday,15,April,Spring,2,16,Afternoon,False,False,False,782.3529412,0.0,115,6102,72000,194,fashion,negative,unknown,unknown,indirect,casual,monologue,engaging,0.036967664,-212.6136932,130.7027588,-0.839393973,38.70132828,-8.903993607,32.17867661,-2.54846859,19.68444252,7.267046452,12.13106441,-0.9806391,7.768509388,11.47227573,13.63029098,12.09934754,16.79718208,20.41854514,17.38681744,21.58318198,55.44667193,0.464543045,0.500940144,0.645362794,0.701978087,0.60774672,0.570682287,0.58134824,0.627411544,0.533240259,0.454882801,0.464056253,0.429398686
'6953901668412951810,665200,0,4100000,168,665200.0,24260.3550295858,6.163550565919174,0.000252555242701,11.61,0,False,False,Thursday,8,April,Spring,2,16,Morning,False,False,False,616.3559832,0.0,7,470,9499,8,automotive,positive,speech,unknown,indirect,humorous,dialogue,engaging,0.065973042,-353.3763733,108.0088425,-42.39378738,21.48736572,-22.23310471,17.05097389,-4.627384663,10.83089066,-3.2584126,6.725728512,0.756819606,5.378822803,0.809749663,16.3664531,9.921382301,11.91184527,13.71147706,14.70614612,15.95094555,52.91920141,0.568248391,0.607586861,0.620231509,0.666944742,0.695709825,0.677844048,0.664008141,0.599480867,0.545583189,0.547482967,0.569160998,0.551073551
'6953925380042460422,1100000,24,4600000,83,44000.0,54761.90476190476,4.1818143801687455,7.54544768595665e-05,35.78,3,False,False,Thursday,10,April,Spring,2,16,Morning,False,False,False,418.1818182,0.136363636,15,659,17400,68,fashion,positive,action,unknown,direct,humorous,dialogue,engaging,0.044526865,-153.9567261,112.901474,-8.432947159,42.17285156,-4.447953224,24.64697647,-7.382732868,12.0620985,-3.559588194,13.3092556,-5.941202641,5.410657883,5.654650211,14.19821339,11.64454089,16.40878675,17.44863238,16.42042675,17.75469611,55.42001637,0.593683481,0.56585145,0.51017344,0.529253542,0.465705961,0.450722635,0.487198293,0.561787724,0.542243898,0.522595346,0.481432408,0.480771214
'6953977013954759942,1400000,6,7200000,285,200000.0,25174.82517482517,5.142853469390379,0.0002035712831633,13.49,3,True,False,Thursday,13,April,Spring,2,16,Afternoon,False,False,False,514.2857143,0.136363636,50,2719,50700,35,automotive,positive,speech,indoor,direct,casual,dialogue,not engaging,0.032629999,-172.961792,135.6959686,-22.12832069,49.57274246,6.751064777,17.83674049,8.804013252,15.44390106,4.930682659,11.68284035,3.426069498,7.214244843,9.933475494,16.81351258,10.43965618,14.36782882,16.56474408,17.09130682,17.92362741,54.18770687,0.655767858,0.561650991,0.541455448,0.560118854,0.554740191,0.550471008,0.622113526,0.528778493,0.516119242,0.585176647,0.608476162,0.708817124
'6954391441736994049,665200,0,4100000,168,665200.0,24260.3550295858,6.163550565919174,0.000252555242701,19.41,1,False,False,Friday,16,April,Spring,2,16,Afternoon,False,False,False,616.3559832,0.0,9,1464,80600,29,entertainment,negative,unknown,unknown,indirect,casual,monologue,engaging,0.094626853,-115.9111404,103.8186569,-11.14004326,58.63030624,-17.88787842,29.91562271,-11.08653069,17.32413673,-10.40948868,12.61630726,-6.790102005,6.19995594,0.120063871,16.16408237,9.442607382,12.61499489,15.48763728,14.95302607,15.84715887,57.27905153,0.539143085,0.557706058,0.581779957,0.664208174,0.601909637,0.666626215,0.659221232,0.58997786,0.503639221,0.515485287,0.68446666,0.57987088
'6955123188242091269,1700000,20,13300000,177,80952.38095238095,74719.10112359551,7.823524809691288,0.0001041175858131,13.93,3,False,False,Sunday,15,April,Spring,2,16,Afternoon,True,False,False,782.3529412,0.0,89,6888,68100,56,fashion,positive,action,unknown,indirect,casual,monologue,engaging,0.05567758,-229.0606689,151.3909912,-26.43636703,46.57317352,-22.17142868,21.50307655,-10.73734665,9.486897469,-12.04077053,8.018388748,-3.383479834,2.856564522,-0.794323862,17.37589977,10.88799854,14.89171847,18.50006652,19.12482098,18.3549047,54.65460246,0.414078414,0.386215895,0.475803137,0.547641754,0.469540268,0.501300871,0.389497846,0.36317125,0.442890853,0.503322721,0.502719522,0.38953647
'6955189978318114053,1700000,20,13300000,177,80952.38095238095,74719.10112359551,7.823524809691288,0.0001041175858131,13.16,3,False,False,Sunday,20,April,Spring,2,16,Evening,True,False,False,782.3529412,0.0,4890,317000,15500000,2556,fashion,positive,action,unknown,indirect,casual,dialogue,not engaging,0.053889006,-193.4089508,118.4829483,-20.92372513,55.79941177,-13.59986115,32.80924988,-10.76362514,29.40426826,-6.117779255,12.87629128,-1.800348878,7.958894253,3.708981752,19.7479497,10.13189682,13.51750473,18.08862746,16.93234443,16.2534429,56.77366403,0.45550862,0.419446707,0.425064713,0.463889658,0.531292617,0.570361733,0.562944233,0.731138766,0.605899572,0.587674141,0.555881202,0.465512425
'6955442250679635205,1700000,20,13300000,177,80952.38095238095,74719.10112359551,7.823524809691288,0.0001041175858131,13.16,2,False,False,Monday,12,April,Spring,2,17,Afternoon,False,False,False,782.3529412,0.0,38,2897,58500,25,fashion,positive,action,indoor,indirect,humorous,dialogue,not engaging,0.046767119,-207.0448914,134.4607391,-35.05854797,52.42750931,-3.49281621,28.5924778,-11.15775967,23.27988434,0.424086303,9.622761726,0.141580895,6.985603809,0.593095005,19.65611157,10.21979416,13.77230456,17.93352253,17.97033154,19.34922959,55.71854995,0.621482909,0.496049941,0.444350392,0.559058726,0.546392143,0.679220378,0.612409711,0.588863254,0.645783365,0.672901571,0.538798749,0.512167275
'6955521738759326981,1700000,20,13300000,177,80952.38095238095,74719.10112359551,7.823524809691288,0.0001041175858131,15.18,3,False,False,Monday,17,April,Spring,2,17,Evening,False,False,False,782.3529412,0.0,2246,177200,20100000,699,fashion,positive,action,unknown,indirect,humorous,dialogue,not engaging,0.057668684,-330.453125,116.82547,-2.754860163,43.82590866,-2.502093792,15.93594551,-3.787797213,19.03115463,-7.601678371,14.20288563,-11.87513161,2.216744184,-4.656579971,20.41573467,10.10561283,15.06522344,19.72319309,16.1737654,14.79425972,55.56145464,0.508460999,0.451538742,0.422994733,0.442946225,0.498843163,0.419945925,0.384758621,0.432489634,0.34126094,0.376778513,0.3417795,0.363966197
'6956188748308696326,1400000,6,7200000,285,200000.0,25174.82517482517,5.142853469390379,0.0002035712831633,26.24,4,False,False,Wednesday,12,April,Spring,2,17,Afternoon,False,False,False,514.2857143,0.0,564,21200,155500,1000,automotive,positive,speech,unknown,direct,humorous,dialogue,engaging,0.01936639,-305.2038879,159.546814,17.57831192,6.616642952,12.71776581,5.576855183,3.561228991,6.651947498,3.432866096,1.907848835,-0.05814033,0.965464294,4.514672756,12.49602634,10.01912813,13.70000877,15.1625095,15.43256684,21.01519925,42.41722291,0.34580797,0.375705838,0.554716945,0.785409808,0.584173381,0.487363487,0.492533296,0.356627405,0.33164081,0.382912964,0.485224217,0.37862727
'6956362732081810694,71700,10,303500,85,6518.181818181818,3529.0697674418607,4.232855887644524,0.001185478584678,23.8,4,False,False,Thursday,0,April,Spring,2,17,Night,False,False,False,423.2914923,0.357142857,16,280,7656,4,automotive,positive,speech,indoor,direct,serious,monologue,engaging,0.055511609,-278.0197449,141.4113312,-18.97178078,31.94773102,-6.958672523,-0.74970454,-5.062943935,-7.775730133,-3.698562384,-12.67914677,7.030439854,-2.106528759,-3.16451931,17.92556461,12.08249703,16.85613605,20.52377614,20.56717342,24.2958768,55.06596451,0.377672762,0.392958462,0.377543598,0.434571862,0.381985635,0.400775939,0.374338388,0.341871351,0.346379787,0.363804907,0.454925716,0.431706905
'6956398632652393733,71700,10,303500,85,6518.181818181818,3529.0697674418607,4.232855887644524,0.001185478584678,16.46,4,False,False,Thursday,2,April,Spring,2,17,Night,False,False,False,423.2914923,0.0,263,2797,25700,212,automotive,positive,action,unknown,indirect,casual,monologue,not engaging,0.04530617,-180.3466492,116.4035873,-10.62035847,54.48806,-12.10134697,31.51756477,-5.077406406,17.44314766,-11.79345798,8.507613182,-6.461368561,8.831850052,2.83418107,17.65621228,9.988334697,18.95659412,18.84406675,16.6829987,17.18401224,56.83969276,0.783611,0.587708414,0.450062931,0.512883663,0.455844939,0.521192789,0.379202485,0.307334661,0.300875217,0.360060215,0.526795924,0.567166388
'6956450225770761473,1500000,0,9300000,109,1500000.0,84545.45454545454,6.199995866669422,7.266661822225452e-05,15.07,3,True,False,Thursday,5,April,Spring,2,17,Morning,False,False,False,620.0,0.0,464,10800,466600,236,electronics,positive,action,indoor,indirect,humorous,monologue,engaging,0.07281579,-212.6535645,117.2521286,-32.30231857,35.30899048,-9.052721977,18.12462234,-4.187393665,10.61918354,5.526897907,6.683895588,0.487785041,1.49409008,2.683987617,16.21451488,12.95335557,15.56211802,16.81705314,16.91023228,18.67654807,56.25585473,0.437796354,0.477312565,0.531807661,0.504357576,0.558246374,0.547705173,0.515084505,0.497411758,0.479952306,0.489447743,0.468069524,0.401829153
'6956611646651485445,1400000,6,7200000,285,200000.0,25174.82517482517,5.142853469390379,0.0002035712831633,27.17,4,False,False,Thursday,16,April,Spring,2,17,Afternoon,False,False,False,514.2857143,0.0,102,6256,71900,466,automotive,negative,action,unknown,indirect,casual,monologue,engaging,0.045303908,-124.3404236,137.087738,-12.32790375,47.28318024,-10.88315964,25.93556595,-9.836862564,18.44370651,-8.427221298,11.97156811,-8.417057037,3.500910282,-2.273314238,15.93288504,10.71902585,14.30180245,15.60478322,15.77470673,17.34577763,51.95736787,0.566622913,0.505440414,0.546203852,0.540437281,0.523221254,0.565475345,0.523257315,0.626911402,0.518509448,0.465042144,0.526788831,0.510098875
'6956656613218372870,223700,152,998900,64,1462.0915032679738,15367.692307692309,4.465335425411599,0.0002860961730166,15.04,1,False,False,Thursday,19,April,Spring,2,17,Evening,False,False,False,446.5355387,0.0,52,2163,31200,63,beverages,positive,action,indoor,direct,casual,dialogue,engaging,0.068953343,-273.6106873,110.7284698,-33.23221207,51.12459946,-9.35552597,23.16545486,-6.121118546,18.42053032,-8.023859024,7.319636822,0.318210512,4.162182331,2.42865324,16.54300615,12.6046385,15.04187716,16.2875452,16.73933911,16.8292584,56.34165629,0.56331706,0.530924559,0.489476919,0.479490966,0.501852155,0.498185813,0.502781272,0.542904615,0.613015115,0.655383825,0.594856918,0.576957226
'6956869413819682049,1500000,0,9300000,109,1500000.0,84545.45454545454,6.199995866669422,7.266661822225452e-05,23.36,1,True,False,Friday,8,April,Spring,2,17,Morning,False,False,False,620.0,0.3375,1633,51100,452400,417,electronics,positive,action,indoor,indirect,humorous,dialogue,engaging,0.030224342,-270.1828613,141.2210541,-36.1726532,27.28835297,2.142782688,20.26561737,6.316513538,13.52116871,7.154492378,6.794514656,11.34109497,4.714687824,6.314591885,14.62736432,11.27426536,12.82728163,14.07709509,14.52742358,16.28365374,50.18199747,0.668085396,0.673455,0.601686716,0.587444484,0.602519751,0.587569296,0.547329962,0.549223304,0.577224791,0.540533841,0.616449654,0.66702944
'6956974015198088453,1400000,6,7200000,285,200000.0,25174.82517482517,5.142853469390379,0.0002035712831633,15.09,6,False,False,Friday,15,April,Spring,2,17,Afternoon,False,False,False,514.2857143,0.0,71,3556,52900,110,automotive,negative,unknown,unknown,indirect,casual,monologue,engaging,0.021538165,-392.4596252,94.34674835,-4.066607952,26.1056118,-2.367406368,12.69134521,5.164225578,13.3090601,2.203166962,10.05891418,3.659597158,7.477822304,6.180958271,18.26077109,9.144683022,10.41276888,14.07510081,14.19743552,16.06849347,47.00909982,0.743328393,0.743359387,0.748148561,0.754210949,0.775105298,0.782016575,0.75826323,0.724418938,0.729971349,0.782315195,0.744195998,0.716441393
'6958455537214311685,1400000,6,7200000,285,200000.0,25174.82517482517,5.142853469390379,0.0002035712831633,24.03,3,True,False,Tuesday,15,May,Spring,2,18,Afternoon,False,False,False,514.2857143,0.333333333,631,66900,515100,810,automotive,positive,speech,unknown,direct,casual,monologue,engaging,0.070292076,-253.9179077,117.8083649,-22.31176949,28.49598312,4.626831532,7.243527889,2.55760622,4.424866199,-3.101829529,2.975578547,-2.636767626,-1.360045195,-4.683263302,15.96466376,11.18038396,14.60483067,18.89772976,18.13208713,20.89725803,54.12413552,0.535280406,0.356150985,0.327214628,0.336975724,0.405556738,0.483499348,0.394545645,0.379331857,0.431034148,0.448907405,0.452798098,0.400031656
'6958491521997868293,71700,10,303500,85,6518.181818181818,3529.0697674418607,4.232855887644524,0.001185478584678,15.18,1,True,False,Tuesday,17,May,Spring,2,18,Evening,False,False,False,423.2914923,0.8,24,410,8175,13,automotive,positive,action,outdoor,direct,casual,dialogue,engaging,0.059156457,-151.2625427,169.1998138,-41.77027893,43.18483734,-11.8843317,27.79945564,-9.959487915,13.99177837,-5.910550117,9.859531403,0.612135053,2.01981616,2.923849106,12.27787253,8.879923958,12.77213429,14.95171188,16.61497959,19.18929062,53.02964658,0.694632769,0.63910836,0.554783463,0.585979342,0.566555142,0.453116059,0.430738449,0.595517814,0.568142414,0.505819738,0.518975735,0.510066986
'6958732794981928197,1100000,24,4600000,83,44000.0,54761.90476190476,4.1818143801687455,7.54544768595665e-05,27.82,3,False,False,Wednesday,9,May,Spring,2,18,Morning,False,False,False,418.1818182,0.0,70,32700,462900,57,fashion,positive,speech,indoor,direct,casual,dialogue,engaging,0.084391344,-284.8937378,126.3893585,13.11948681,14.81493855,8.013237953,15.09304428,2.659495831,10.90617275,-0.133052588,2.743007421,1.243964911,0.310007989,-2.783141375,16.75972933,10.94694264,14.42719314,16.092056,17.5635793,21.37113995,51.43193669,0.518410981,0.493564278,0.500691891,0.553689301,0.541780055,0.549080074,0.538555443,0.537848413,0.514881194,0.539649248,0.576496542,0.565019846
'6959137036871683333,1400000,6,7200000,285,200000.0,25174.82517482517,5.142853469390379,0.0002035712831633,15.11,5,False,False,Thursday,11,May,Spring,2,18,Morning,False,False,False,514.2857143,0.0,147,8688,103500,296,automotive,negative,action,unknown,direct,casual,monologue,engaging,0.112905562,-55.43011093,109.0972443,-51.01834106,53.09353256,-25.01918793,27.76697159,-15.3744545,12.63497162,-7.882154942,7.015992165,-4.127203465,-0.455995172,-2.039026499,15.65234943,9.875162896,12.54833927,14.81103546,15.09172924,16.04633042,57.75825299,0.620305777,0.607303262,0.671554148,0.63299799,0.646027207,0.69518137,0.587888837,0.599372745,0.540056288,0.573620081,0.623517692,0.57603097
'6959158833314843910,1100000,24,4600000,83,44000.0,54761.90476190476,4.1818143801687455,7.54544768595665e-05,35.71,0,False,False,Thursday,12,May,Spring,2,18,Afternoon,False,False,False,418.1818182,0.2,109,36700,380900,65,fashion,positive,unknown,unknown,direct,serious,dialogue,engaging,0.092243458,-243.2261658,133.6066284,-16.08421135,27.90856171,-0.129820421,19.5092659,-9.181251526,6.929340363,-6.466867447,3.846651793,-4.464613438,-4.742913246,-3.855718374,17.35162408,11.87648989,14.93294065,15.26095641,17.07967649,21.85821716,54.65942394,0.425730169,0.381634176,0.376579165,0.372270435,0.43908301,0.535986364,0.581950963,0.587325335,0.52076447,0.448326379,0.436890632,0.449377418
'6959223997426978054,223700,152,998900,64,1462.0915032679738,15367.692307692309,4.465335425411599,0.0002860961730166,40.17,2,True,False,Thursday,17,May,Spring,2,18,Evening,False,False,False,446.5355387,0.0,122,2845,30400,107,beverages,positive,action,outdoor,indirect,serious,dialogue,engaging,0.061973114,-256.9211121,135.6908112,-32.72554779,39.34644318,-7.384575367,20.76274681,-12.48025227,17.570858,-7.996306419,9.344768524,-3.830892801,5.641521454,1.387593269,16.32224312,11.17355137,14.31864993,15.65942415,16.01961002,18.74209872,54.47810806,0.509543598,0.539406538,0.494758457,0.542862713,0.53184247,0.464727223,0.476441264,0.454388052,0.513239026,0.527011812,0.498378664,0.501929641
'6959958375522258182,4400000,18,100200000,967,231578.94736842104,103512.39669421488,22.772722097108613,0.0002197726773243,19.9,6,False,False,Saturday,16,May,Spring,2,18,Afternoon,True,False,False,2277.272727,0.0,222,62800,380100,1553,entertainment,positive,action,indoor,indirect,casual,monologue,engaging,0.083417728,-299.0158691,133.4149475,-17.18466377,8.461839676,0.779572189,14.27459049,-17.55897331,13.61041069,-9.687256813,-3.973160982,-3.678050041,-2.9233675,-4.39584589,14.27201892,13.60387552,16.70894855,18.65461089,18.7101614,24.8237513,53.8220893,0.326355398,0.339225441,0.443408489,0.369387776,0.287724078,0.330748349,0.352766454,0.35714218,0.310067445,0.327796966,0.366427511,0.358107835
'6960020141824331013,4400000,18,100200000,967,231578.94736842104,103512.39669421488,22.772722097108613,0.0002197726773243,8.84,7,False,False,Saturday,20,May,Spring,2,18,Evening,True,False,False,2277.272727,-0.25,602,73600,573000,886,entertainment,positive,unknown,indoor,indirect,serious,dialogue,engaging,0.070882379,-241.1832733,166.9221954,-39.65875626,51.7685585,2.39515996,9.922706604,1.003944159,-17.7253685,6.558454037,2.049994707,-12.21788406,1.233855844,-8.28030014,20.05015736,10.3392931,15.38468975,17.42301886,17.42506816,23.33850477,54.98857251,0.428442001,0.421638817,0.450151443,0.417469621,0.45124343,0.438308954,0.442232251,0.465286672,0.513682306,0.477114469,0.407686323,0.435323983
'6960324210258365701,4400000,18,100200000,967,231578.94736842104,103512.39669421488,22.772722097108613,0.0002197726773243,19.64,5,False,False,Sunday,16,May,Spring,2,18,Afternoon,True,False,False,2277.272727,0.0,199,50600,347500,217,entertainment,positive,unknown,unknown,direct,humorous,dialogue,engaging,0.051221227,-328.7662354,143.1190796,6.489527702,36.23599625,13.7943325,19.31081963,-6.797310829,2.942826748,5.228083611,2.242808104,-17.709589,-2.180452347,1.410381436,16.23167465,13.42296663,17.45806068,18.42588901,19.71861079,24.64893883,53.13273244,0.412094414,0.441370189,0.489426732,0.483320892,0.450956315,0.470553458,0.532123625,0.505936503,0.424668252,0.398813277,0.380347997,0.395251989
'6960817515576511749,4400000,18,100200000,967,231578.94736842104,103512.39669421488,22.772722097108613,0.0002197726773243,13.74,7,False,False,Tuesday,0,May,Spring,2,19,Night,False,False,False,2277.272727,0.318181818,2547,308100,1500000,4435,entertainment,positive,speech,outdoor,direct,casual,dialogue,engaging,0.086636175,-270.415741,131.1230469,-3.715196609,36.74436569,-8.380444527,19.146492,-10.35697269,-5.740373611,-11.15172577,-0.243247852,-8.207232475,3.036745548,-12.17607307,17.31626951,12.76265096,16.41933191,17.46636796,19.2013237,21.61136415,56.49877262,0.360381246,0.308719873,0.293070614,0.357550681,0.466492176,0.454982877,0.384187222,0.419931263,0.467838168,0.399157673,0.355781853,0.380658716
'6960995187430526213,1100000,24,4600000,83,44000.0,54761.90476190476,4.1818143801687455,7.54544768595665e-05,28.33,0,False,False,Tuesday,11,May,Spring,2,19,Morning,False,False,False,418.1818182,0.0,104,15100,265200,86,fashion,positive,speech,unknown,direct,humorous,dialogue,engaging,0.078310189,-302.9879761,154.1550446,-7.287380219,3.511563778,17.12615585,23.25761032,-5.059951305,-2.483190775,0.738939583,3.362012625,-4.252497196,-1.34338665,0.317748159,14.99686355,11.93380404,15.83510025,15.81520688,18.91865926,23.86444756,49.44529287,0.410952091,0.402871817,0.387064993,0.402802169,0.469967932,0.48979637,0.446688056,0.501839101,0.516448259,0.434956163,0.433974862,0.444969594
'6961164053280591109,4400000,18,100200000,967,231578.94736842104,103512.39669421488,22.772722097108613,0.0002197726773243,6.66,8,False,False,Tuesday,22,May,Spring,2,19,Night,False,False,False,2277.272727,0.0,825,57300,517600,1193,entertainment,positive,unknown,unknown,indirect,serious,monologue,not engaging,0.046987948,-282.8887329,112.1087341,24.99947929,61.25672913,-3.121418715,34.7101326,4.113928318,11.98726654,11.808074,3.416904211,8.284520149,-3.341863394,-2.141938686,18.06517674,15.41242306,17.54171498,23.14154779,23.84813478,23.03122411,59.70161871,0.746352613,0.639113665,0.492472321,0.402726442,0.314469248,0.292383432,0.292361081,0.3842839,0.543963015,0.488870859,0.477772981,0.569221675
